	round	batch	sent_id	sentence	disagree	neutral	agree	label
230	0	0	t230	With a careful jab in a healthy volunteer' arm, scientists at the Kaiser Permanente Washington Research Institute in Seattle [on Monday] begin an anxiously awaited first-stage study of a potential [coronavirus or] COVID-19 vaccine developed in record time after the new virus exploded from China and fanned across the globe. 	0.0025420409867684536	0.9913415787182671	0.006116380294964378	neutral
231	0	0	t231	Covid vaccines have not caused ANY serious side effects in teenagers in Israel.	0.0014044474872501852	0.0008687172633843003	0.9977268352493655	agree
232	0	0	t232	Athletes should get COVID-19 vaccine first.     	0.011105142230167252	0.017478127143012796	0.9714167306268199	agree
233	0	0	t233	They want to delay getting a Covid vaccine until they know more information or even refuse it altogether.       	0.995569243833637	0.004027905724415437	0.0004028504419476092	disagree
234	0	0	t234	None of the hundreds of Israeli teenagers who received the Pfizer Covid vaccine suffered serious side effects.	0.03126849905556542	0.002521938692009601	0.966209562252425	agree
235	0	0	t235	They died of COVID when they actually died of other underlying issuesâ to put a vaccine into my body that hasn't been tested.	0.9956206280249461	0.003996378193405146	0.00038299378164872506	disagree
236	0	0	t236	Both Pfizer's and Moderna's Covid-19 vaccines require two doses and she worries whether her patients will come back for a second dose because of potentially unpleasant side effects after the first.	0.9972735284407048	0.0008839340068088875	0.001842537552486181	disagree
237	0	0	t237	COVID-19 vaccine is 100 percent effective in children as young as 12 years old.   	0.00404414711977409	0.013044234555415818	0.9829116183248101	agree
238	0	0	t238	It could eventually combine the flu, RSV, and COVID booster vaccines into one shot.	0.0024571032269134975	0.991574593302869	0.005968303470217541	neutral
239	0	0	t239	Some coronavirus vaccine candidates currently under development could increase susceptibility to HIV	0.9994865810133773	0.0003491363878522422	0.0001642825987705624	disagree
240	0	0	t240	"It found a ""possible link"" between Johnson & Johnson's COVID-19 vaccine and extremely rare blood clots and recommended a warning be added to the label."	0.19565219963458855	0.7994998482088562	0.004847952156555237	neutral
241	0	0	t241	The presence of Gold, a physician known for spreading misinformation about COVID-19 and openly protesting coronavirus vaccines and government shutdowns throughout the pandemic at the Capitol on Jan. 6 was also captured in videos taken by surveillance cameras as well as members of the press.	0.9972094640985644	0.0008682695070122868	0.001922266394423474	disagree
242	0	0	t242	Based on current experience, the expected benefits of both Covid-19 vaccines in preventing Covid-19 and its serious complications far outweigh any known side effects.	0.0014824533505574911	0.0008722383609395283	0.997645308288503	agree
243	0	0	t243	A COVID-19 vaccine will only be approved for use if it has met robust standards on safety , effectiveness and quality through clinical trials.	0.004167787656051561	0.0012790826716365085	0.9945531296723119	agree
244	0	0	t244	Trying to accelerate the scientific process of creating a COVID-19 vaccine can present risks.	0.25760184121726604	0.7398164708314339	0.0025816879513001203	neutral
245	0	0	t245	The vaccines prevent people from catching coronavirus.	0.005188075914486709	0.02616073153721304	0.9686511925483002	agree
246	0	0	t246	Right now, as the weeks go by, we see more and more that not only are these vaccines efficacious but, in the community, they are extremely effective in preventing infection with SARS - CoV-2.	0.0014598947974858098	0.0008666422092619829	0.9976734629932522	agree
247	0	0	t247	Any potential coronavirus vaccine, when available, can be produced quickly and at scale so it can be made available to the public as quickly as possible.	0.0026716693907232847	0.9914466121186513	0.005881718490625401	neutral
248	0	0	t248	Around 40 million COVID-19 vaccine doses will be available by the end of December, with shipments of 5 million to 10 million doses being made per week once a vaccine is authorized by regulators.	0.006765695323010685	0.9852258795215069	0.008008425155482316	neutral
249	0	0	t249	It's unconscionable for AOC, who 's 30 years old , to be smiling gleefully and getting the vaccine when you got 85-year-old people in nursing homes who haven't gotten it.	0.08141316642714681	0.04994086946465583	0.8686459641081973	agree
250	0	0	t250	Based on data from the first weeks of the rollout of COVID-19 vaccines, the vaccines are safe and any side effects are mild and short lasting.	0.0014656708148667603	0.0008780671635096113	0.9976562620216237	agree
251	0	0	t251	It has finished enrolling 300 younger adults in its second stage of testing, and has begun studying how older adults react to the vaccine.	0.006948224493106326	0.9852167577271439	0.007835017779749766	neutral
252	0	0	t252	Any developing vaccine for COVID-19 be free from any connection to abortion.	0.9927896599195681	0.004310409339625772	0.0028999307408061844	disagree
253	0	0	t253	If companies make a good return on their involvement , it will encourage the industry to keep improving COVID-19 vaccines, assuming the first one to win approval wo n't be perfect.	0.010766117485462834	0.017108350498244267	0.9721255320162929	agree
254	0	0	t254	It may be too soon to understand the vaccines' effects on long-term Covid-19 symptoms.	0.995610983901549	0.003993564817986308	0.00039545128046474383	disagree
255	0	0	t255	Couple dies of COVID after refusing to take vaccine because they distrusted government after 40-year Tuskegee Syphilis Experiment on black men.	0.9977021169098683	0.0019787964856536316	0.00031908660447797343	disagree
256	0	0	t256	While the development of multiple safe, highly effective COVID-19 vaccines has been a scientific miracle, the decision to receive the vaccine should be left up to each individual.	0.005269091402622231	0.9551983506831891	0.039532557914188554	neutral
257	0	0	t257	He did not think this day would come so soon, 10 months after Covid-19 was discovered, as opposed to the more normal 10 years taken to develop vaccines.	0.010928295876861295	0.017277154949632147	0.9717945491735066	agree
258	0	0	t258	Its vaccine was between 93% moderna , coronavirus , vaccine , teens , effective.	0.004204959725514288	0.013048293149196288	0.9827467471252895	agree
259	0	0	t259	Almost all cases of Covid are prevented with two doses of the Pfizer vaccine.	0.0037829927571059996	0.012721970600579195	0.9834950366423149	agree
260	0	0	t260	The vaccine does n't work on older people and refusing to use it.	0.9956265144010548	0.003975770353666394	0.0003977152452788511	disagree
261	0	0	t261	COVID-19 (and all vaccines) be voluntary and not mandatory.	0.9926206263226585	0.004368946093121352	0.0030104275842202503	disagree
262	0	0	t262	Covid vaccines have been approved by the FDA and have harmed no one.	0.001511265230344672	0.0008957620073786739	0.9975929727622767	agree
263	0	0	t263	Its COVID-19 vaccine provided strong protection among all adults in a long-anticipated U.S. study AstraZeneca.	0.004391683553804343	0.013826310744610703	0.981782005701585	agree
264	0	0	t264	California's Epsilon strain of COVID-19 could evade vaccines.	0.9976568425436452	0.0020232554681727847	0.0003199019881820839	disagree
265	0	0	t265	He would prefer natural immunity as opposed to the COVID vaccine and explains why.	0.9977684150863435	0.0019339073605772847	0.00029767755307922173	disagree
266	0	0	t266	J&J also studied a two-dose regimen of its vaccine and found that the second dose, given 56 days apart,  triggered more than a two-fold increase in antibodies against COVID-19.	0.004103717879852786	0.013653690035450626	0.9822425920846966	agree
267	0	0	t267	The American public must continue to receive clear, accurate and up - to - date information, and have its questions answered, so that we can maintain and build trust and confidence in COVID-19 vaccines.	0.0052988036809451305	0.9547423730269777	0.03995882329207706	neutral
268	0	0	t268	The fact that the vaccines worked so well in the real world ... really does suggest that if the nations of the world can find the will, we now have the means to end Covid-19 forever.	0.002012312497045459	0.0022883879935962715	0.9956992995093582	agree
269	0	0	t269	Although the vaccines currently authorized by the US Food and Drug Administration offer strong protection against COVID-19, we need to prepare for the possibility of needing booster shots to counter waning immunity and to keep pace with an evolving virus.	0.005212403833661955	0.026099848156121444	0.9686877480102166	agree
270	0	0	t270	An experimental coronavirus vaccine developed by Novavax provoked an immune response without major side effects in an early-stage clinical trial.	0.001993709915748533	0.0022775180767943973	0.995728772007457	agree
271	0	0	t271	We are still firmly convinced that the benefits of the AstraZeneca vaccine in preventing COVID-19, with its associated risk of hospitalization and death, outweigh the risk of these side effects.	0.0020440374742230357	0.0022979224640989897	0.995658040061678	agree
272	0	0	t272	Chief medical officer Chris Whitty warned it was essential the country continues to 'suppress COVID' despite the vaccine news being a ' reason for optimism for 2021 '.           	0.005524058948693784	0.02566253181481321	0.9688134092364931	agree
273	0	0	t273	Over-70s no longer need to wait for Covid vaccine invite from the NHS.	0.006902816580495361	0.9852104582377044	0.007886725181800405	neutral
274	0	0	t274	There will be a coronavirus vaccine before the year is out.	0.0064172600052277914	0.9859519890667505	0.007630750928021739	neutral
275	0	0	t275	There were numerous coronavirus vaccines now in clinical trials.	0.006424238253242334	0.9860229530301207	0.007552808716637038	neutral
276	0	0	t276	Not ordering Moderna's vaccine earlier was not an error because it would have been a gamble to order another vaccine the same as Pfize 's , both of which use the same technology that had never been tried before Covid-19.	0.9882738729768651	0.007887706664215826	0.0038384203589191253	disagree
277	0	0	t277	To date, VAERS has not detected patterns in cause of death that would indicate a safety problem with COVID-19 vaccines.	0.0015024419647366673	0.0009207060585776449	0.9975768519766857	agree
278	0	0	t278	Bill Gates admits that none of the test coronavirus vaccines work with just one dose.	0.997548901380927	0.002132258075408921	0.0003188405436641791	disagree
279	0	0	t279	The incoming administration plans to bring in military and medical students to ramp up the COVID-19 vaccine rollout.	0.006728179690966562	0.9853372635506655	0.007934556758367932	neutral
280	0	0	t280	Its research-and-development expenses nearly tripled to $344.5 million in the third quarter 2020, primarily due to R&D costs for its experimental COVID-19 vaccine, compared with $ 119.6 million in the same quarter a year ago.	0.007037328365092504	0.9853306687078812	0.007632002927026329	neutral
281	0	0	t281	As specific clinical trials of Covid-19 vaccines in pregnant women have not yet been carried out,  there isn't sufficient evidence to recommend the routine use of Covid-19 vaccines to pregnant or breastfeeding women.	0.995668090004329	0.003929690816433837	0.00040221917923722016	disagree
282	0	0	t282	Second dose of COVID-19 vaccine given to hundreds at Jackson County drive-thru clinic.	0.9924780047735889	0.004354782890244097	0.0031672123361669454	disagree
283	0	0	t283	Developing a vaccine for coronavirus was already tried with the SARS variety.	0.005462090801479847	0.026181539917664295	0.9683563692808559	agree
284	0	0	t284	Will trigger an outbreak you may not be able to control' as he reveals hope of a successful coronavirus vaccine trial by ' late fall '.	0.0027486010094064485	0.9913401120317111	0.005911286958882345	neutral
285	0	0	t285	Pfizer's coronavirus vaccine may be 90-percent effective.	0.003860225037903594	0.013221730306686077	0.9829180446554103	agree
286	0	0	t286	It will begin distributing a limited number of Covid-19 vaccine.	0.007021232483984063	0.9850481256922047	0.007930641823811214	neutral
287	0	0	t287	Denmark , Norway and Iceland halted the use of AstraZeneca's COVID-19 vaccine Thursday after some people who received it developed blood clots .  	0.9994683691604775	0.00036286739741318494	0.00016876344210925336	disagree
288	0	0	t288	We pay attention to who goes first and who goes next just because it's the COVID vaccine.	0.9924937474229346	0.004394353301545757	0.003111899275519668	disagree
289	0	0	t289	He expects to get his first dose of the Covid vaccine this week and he 'would be very happy' to receive the Oxford/AstraZeneca jab, which he insists is still safe and effective.   	0.003950812778232808	0.001256354005322253	0.994792833216445	agree
290	0	0	t290	The vaccine's efficacy against preventing severe Covid-19 was 100 per cent , with none of the 30 patients deemed to be critically-ill getting the jab, which needs to be taken in two shots.	0.005360259596427801	0.02597262871368114	0.968667111689891	agree
291	0	0	t291	It is 'morally acceptable ' to receive the Covid vaccines.	0.0038095720994441398	0.0012386713812705867	0.9949517565192854	agree
292	0	0	t292	It was 95 percent effective Pfizer said it expects the FDA 's vaccine advisory committee to review and discuss the data in a public meeting that will likely be held in December.	0.003405713391033138	0.9855254229718378	0.011068863637129042	neutral
293	0	0	t293	These covid vaccines developed and given to millions in a quick turnaround.	0.002530239462423206	0.991444624376004	0.0060251361615728805	neutral
294	0	0	t294	Coronavirus vaccine makers tightly controlled who was enrolled to their trials, their vaccine dosages, the timing of those doses and much more-but they did not monitor participants' other behaviors  like mask-wearing.	0.0869738813742703	0.05330497475653509	0.8597211438691946	agree
295	0	0	t295	The COVID-19 vaccine did not contribute to the death of a Nebraska man who had received his first shot one to two weeks earlier.	0.0014319416892124232	0.0008715134424149635	0.9976965448683727	agree
296	0	0	t296	Russia 's Sputnik V vaccine is 92% effective at protecting people from COVID-19 according to interim trial results.	0.0041484255056322816	0.013631655034477825	0.9822199194598898	agree
297	0	0	t297	Numerous COVID-19 vaccines have faced development delays and safety and supply issues.	0.9994709928779039	0.00036364069390776326	0.00016536642818851623	disagree
298	0	0	t298	Two weeks ago, on the 18th of March, we gave an interim update of the assessment and we concluded at the time that the benefits of the AstraZeneca vaccine in preventing Covid-19, with its associated risk of hospitalisation and death, outweigh the risk of side effects and our position has not changed.	0.0019244045864120216	0.0021939931721816053	0.9958816022414063	agree
299	0	0	t299	The two vaccine candidates developed by China National Biotec Group can also protect people from the coronavirus for as long as three years.	0.0049291693624707155	0.024978217778685148	0.9700926128588442	agree
300	0	0	t300	Moderna's vaccine may be able to limit both the number of people who develop Covid-19 and limit the severity of disease of those who fall ill.	0.002635234652753219	0.9912929926956945	0.006071772651552273	neutral
301	0	0	t301	Have announced their intentions to get the shots, echoing the refrains of others who say the drugs are the product of rigorous review, firm data and independent experts.	0.002085287811364084	0.0021718062661713385	0.9957429059224645	agree
302	0	0	t302	Safety and efficacy data from Oxford University and AstraZeneca's coronavirus vaccine is on track to be published next week, meaning the actual approval process for the jab could begin weeks ahead of Pfizer-offering Britain a second shot of getting a jab before Christmas.	0.0027464393858663175	0.9911032237358902	0.006150336878243542	neutral
303	0	0	t303	The findings raise questions about the coronavirus vaccines' protection and suggest that even vaccinated people could experience long-term symptoms.	0.9968382833044398	0.0025135583051876715	0.0006481583903725678	disagree
304	0	0	t304	It will be impossible to get COVID-19 from the vaccine.	0.0032882478530646183	0.98522443224456	0.011487319902375392	neutral
305	0	0	t305	Washington Post to require COVID vaccines for reporters and staff.  	0.0065437632389749876	0.985836755278741	0.007619481482283964	neutral
306	0	0	t306	The potential impact of the spreading COVID-19 variant is likely to be more meaningful for oil demand in the first quarter than vaccine deployment.	0.0025176949710003682	0.996850017519522	0.0006322875094776501	neutral
307	0	0	t307	The spike protein which the COVID-19 vaccines instruct your cells to make, could be dangerous.	0.9997239092564009	0.0001532176468320963	0.00012287309676697438	disagree
308	0	0	t308	To date , the adults who have participated in Covid-19 vaccine trials are healthy.	0.00203938724958582	0.002133845579223848	0.9958267671711903	agree
309	0	0	t309	Potential coronavirus vaccine shows positive results in human testing. 	0.0014602398861598986	0.0008942990857852984	0.9976454610280547	agree
310	0	0	t310	Experts won't know much effect the coronavirus vaccines are having on the country's epidemic.	0.02080860211478072	0.9779129320681039	0.001278465817115318	neutral
311	0	0	t311	White House staff would have access to the COVID-19 vaccine before most Americans.	0.006341685116833675	0.9858524867121099	0.007805828171056468	neutral
312	0	0	t312	Pregnant women should have the choice if they would like to be vaccinated for COVID-19 when a vaccine is available to them.	0.9976286514256247	0.0020658926490447426	0.0003054559253305239	disagree
313	0	0	t313	If a successful coronavirus vaccine has been found by 'late fall and early winter.	0.006801444686838433	0.9855899220385244	0.0076086332746373745	neutral
314	0	0	t314	They believe the Johnson & Johnson and AstraZeneca vaccines that both use adenovirus technology to neutralize COVID-19 cause an over activation of blood platelets.	0.999466396970633	0.00037503622851417425	0.00015856680085281471	disagree
315	0	0	t315	"Employers may offer incentives to employees who provide documentation of receiving the Covid-19 vaccine outside of work , because requesting proof of vaccination""is not a disability-related inquiry"" or an ""unlawful request"" under federal anti-discrimination laws."	0.006496973506405626	0.9859022665064214	0.007600759987173122	neutral
316	0	0	t316	How effective the vaccine may be in preventing infection during the Winter months, the hazy shade of Winter, when Covid-19 coronavirus transmission seems to be higher, as I described previously for Forbes.	0.0026072003359577274	0.9914483272799961	0.005944472384046268	neutral
317	0	0	t317	They felt Covid was a major risk to them personally before having the vaccine.	0.010549039388100662	0.017485284927321255	0.9719656756845781	agree
318	0	0	t318	The vaccine might not be safe because it was rushed.	0.9995202141969108	0.00020510897632412028	0.0002746768267649625	disagree
319	0	0	t319	Demonstrated high efficacy against symptomatic COVID-19 may translate to overall prevention of transmission in populations with high enough vaccine uptake.	0.0050051621606268595	0.02445199014717212	0.970542847692201	agree
320	0	0	t320	Millions of deaths from these mRNA vaccinesâmagnitudes higher than anything ever seen from the Covid virus.	0.9995260797148589	0.00020801279399644575	0.0002659074911445906	disagree
321	0	0	t321	"Now, she's considered high risk for COVID-19, and ""hopefully, by getting the vaccine, it will help to protect her in some way."	0.003374603025326248	0.9848831754303868	0.011742221544287015	neutral
322	0	0	t322	There has NEVER been a successful vaccine for any other coronavirus.	0.9994848770637116	0.00035769045595791007	0.00015743248033043867	disagree
323	0	0	t323	Covid survivors are almost twice as likely to suffer side effects from Pfizer's vaccine compared to those who have never contracted the virus.	0.9966054107622779	0.0027037079564939046	0.0006908812812282214	disagree
324	0	0	t324	The vaccine has met its strict standards of safety, quality and effectiveness.	0.0014166266227224405	0.000888566014144406	0.9976948073631331	agree
325	0	0	t325	"That ""unusual blood clots with low blood platelets should be listed as very rare side effects"" of AstraZeneca 's COVID-19 vaccine."	0.00342192243042637	0.9849185431180484	0.011659534451525223	neutral
326	0	0	t326	Other than common side effects of any vaccine, such as low-grade fever, soreness at the site of the injection or slight fatigue, there are some rare but serious side effects that include an immediate allergic reaction, or an increase in risk of developing COVID-19 if exposed to the virus afterwards.	0.9994741416536551	0.0003594102057108999	0.00016644814063394405	disagree
327	0	0	t327	The drug maker will ask the FDA to grant emergency authorization to a third dose of its Covid-19 vaccine by next month , pointing to early data showing it could improve protection against the Delta variant.	0.006442533094983832	0.9859528717640806	0.007604595140935489	neutral
328	0	0	t328	Meanwhile an officer who was hospitalised in January with Covid-19 after working at an anti-lockdown protest highlighted the need for police to receive priority vaccines.	0.007172976599579037	0.9850640080421004	0.007763015358320703	neutral
329	0	0	t329	Studies on how COVID-19 vaccines affect fertility are in the works.	0.9956145286406182	0.003978501443304393	0.00040696991607743654	disagree
330	0	0	t330	He has received his first shot of the COVID-19 vaccine and is almost due for his second.	0.010547843512635005	0.01764365870470337	0.9718084977826617	agree
331	0	0	t331	There are more allergic reactions than expected from the coronavirus vaccines.	0.999529179527928	0.000201027782624297	0.0002697926894476285	disagree
332	0	0	t332	They will get a coronavirus vaccine is increasing.	0.011067508802163901	0.01746873631858974	0.9714637548792464	agree
333	0	0	t333	For many people, even the risk of a clot being caused by a vaccine would be smaller than the risk of catching coronavirus.	0.0020818330612528057	0.0022963081799624824	0.9956218587587846	agree
334	0	0	t334	The COVID-19 vaccine changes people's DNA Claims.	0.9997369808908753	0.00014739799037380538	0.00011562111875089934	disagree
335	0	0	t335	Employers can require workers to get a COVID-19 vaccine before physically returning to the workplace, although workers can request medical or religious exemptions.	0.9923196581608559	0.004470838463276667	0.0032095033758674425	disagree
336	0	0	t336	A person being injected as part of the first human trials in the UK to test a potential coronavirus vaccine.	0.9924044905373399	0.0043448302788051795	0.003250679183854754	disagree
337	0	0	t337	Pain relievers may dull effectiveness of COVID-19 vaccine.	0.9976447781157931	0.002050649737550927	0.0003045721466560826	disagree
338	0	0	t338	People who have received the COVID-19 vaccine should continue wearing a face mask.	0.04256673842872445	0.9557961805099091	0.001637081061366588	neutral
339	0	0	t339	It is possible the South African coronavirus variant may have some effect on vaccine effectiveness but is unlikely to 'abolish ' their effect.	0.006623275969086269	0.9857108106518263	0.00766591337908734	neutral
340	0	0	t340	Earlier this week an Australian man was put in hospital suffering from a rare blood clotting condition after receiving the AstraZeneca coronavirus vaccine.	0.9994790870441246	0.0003573143285976542	0.00016359862727769825	disagree
341	0	0	t341	People within BAME communities are not only more likely to be adversely affected by the virus but also less likely to accept the Covid vaccine, when offered it.	0.04160515222922152	0.9567865367370135	0.0016083110337650778	neutral
342	0	0	t342	Researchers told him the vaccine was made from 'a chimpanzee virus with the protein inside' and the placebo was the meningitis vaccine.	0.9976599613541679	0.0020327784084755197	0.00030726023735645194	disagree
343	0	0	t343	Communities of color are willing to receive COVID-19 vaccines  Dr. James Hildreth.	0.006765774998786446	0.9854089962445967	0.007825228756616873	neutral
344	0	0	t344	As the vaccine is good at protecting against both serious and mild Covid illness, this 'suggests there is a chance to protect against infection as well '.	0.004012673748747444	0.013658289526021562	0.9823290367252311	agree
345	0	0	t345	No more than eight of the 94 people who caught COVID-19 had been given the vaccine, which was administered in two shots about three weeks apart.	0.020482646859474214	0.9782010613131646	0.0013162918273610183	neutral
346	0	0	t346	Any coronavirus vaccine's effectiveness will likely improve over time.	0.003941091369584982	0.01339814826822688	0.9826607603621882	agree
347	0	0	t347	A new Covid variant spotted in Britain is not a threat because it does not appear to carry any vaccine-resistant mutations.	0.0026075010740089772	0.9914705910858799	0.005921907840111163	neutral
348	0	0	t348	Office in Miami is looking into the death of a doctor who died about two weeks after getting Pfizer's COVID-19 vaccine.	0.9997222746795534	0.00015470935808166683	0.00012301596236489828	disagree
349	0	0	t349	They had the flu jab by the end of November so that they could qualify for the Covid-19 vaccine.	0.006814935063841386	0.9851630373210731	0.008022027615085496	neutral
350	0	0	t350	We know that vaccine confidence has been building in our country since the end of last year, early January, and the vast majority of people in the country now are either vaccinated or want to be vaccinated soon but with that said , we want to continue very hard our efforts to ensure that we are getting information to people and empowering them with knowledge about the COVID-19 vaccines.	0.005384444773943634	0.026457302810809307	0.9681582524152471	agree
351	0	0	t351	A Fairbanks clinician suffered anaphylactic symptoms after being given the Pfizer Inc coronavirus vaccine	0.9994865791050144	0.00035413939668594023	0.00015928149829960567	disagree
352	0	0	t352	the Trump administration rejected an offer from Pfizer to sell the government 100 million more doses of its COVID-19 vaccine last summer , resulting in potential shortages as the vaccine rollout moves forward.	0.020462388285351595	0.9782646277849165	0.0012729839297318348	neutral
353	0	0	t353	that government agencies or health - care systems could increase vaccine take - up either by effectively communicating the low risk profile of COVID-19 vaccines or by drawing attention away from these risks.	0.0427684446157709	0.9555690986194644	0.0016624567647647275	neutral
354	0	0	t354	The first two vaccines against the novel coronavirus could be available to Americans before Christmas.	0.006984767192310268	0.984820682855464	0.008194549952225622	neutral
355	0	0	t355	Theyâ definitely will, indicating that the vast majority of those who have yet to get the vaccine are solid in their decisions.	0.0024697685466236593	0.9918324875758121	0.005697743877564257	neutral
356	0	0	t356	Identifying and addressing the concerns of different communities will be critical elements of Covid-19 vaccine campaigns.	0.002696771597734702	0.9913352759143556	0.005967952487909642	neutral
357	0	0	t357	Moderna's success with Covid does not guarantee that its vaccines and therapeutics in other areas , such as cancer , will be as effective.	0.001357084493993132	0.9974907539465999	0.0011521615594068042	neutral
358	0	0	t358	Today, the FDA is announcing revisions to the vaccine recipient and vaccination provider fact sheets for the Johnson & Johnson ( Janssen ) COVID-19 Vaccine.	0.995772229641473	0.003840370798379841	0.00038739956014714814	disagree
359	0	0	t359	They do not know if the COVID-19 vaccines trigger CVST or these people would have suffered the clots anyway.	0.019793218720718188	0.9790089324127195	0.0011978488665623174	neutral
360	0	0	t360	It could file for emergency-use authorization of its COVID-19 vaccine by late November, assuming it receives positive efficacy and safety data from late-stage human trials.	0.0026135586226123087	0.9912482047030076	0.006138236674380055	neutral
361	0	0	t361	That the short-term risk of harm from the vaccine is far greater than the risk of dying from COVID-19.	0.9972770038436561	0.000895549143187922	0.0018274470131558508	disagree
362	0	0	t362	They don't plan to get COVID-19 vaccine.	0.9976542196624228	0.002028660975588779	0.00031711936198836554	disagree
363	0	0	t363	It would seek U.S. and European emergency authorization for its vaccine after full results from a late-stage study showed it to be 94.1% effective in preventing COVID-19 joining Pfizer Inc in applying for emergency use.	0.006744026546323307	0.9855183067446481	0.007737666709028621	neutral
364	0	0	t364	Friendly persuasion: Religious push raises COVID-19 vaccine acceptance.	0.002599360457436568	0.9914907956139046	0.005909843928658806	neutral
365	0	0	t365	It would be combating misinformation about Covid-19 vaccines as the world prepares for the roll-out of a number of inoculations against the disease.	0.006793552891557829	0.9854747730565813	0.007731674051860684	neutral
366	0	0	t366	Fifty-five people in the United States have died after receiving a COVID-19 vaccine, according to reports submitted to a federal system.	0.9994848677244591	0.00035449922088943905	0.00016063305465164896	disagree
367	0	0	t367	It is important to note that despite higher rates of vaccine coverage, the simultaneous roll-back of community mitigation efforts may continue to expose vulnerable populations, such as those targeted in this Order, to higher-than average COVID-19 rates.	0.0010210628391151037	0.998477194313764	0.0005017428471210128	neutral
368	0	0	t368	The coronavirus should be allowed to create âherd immunity,  and that short of a vaccine, the pandemic will only end after it has sufficiently spread through the population.	0.988220282108251	0.008055191922725458	0.0037245259690235765	disagree
369	0	0	t369	Covid-19 vaccines were ' extremely safe '.	0.0014170275847092413	0.0009065742542393531	0.9976763981610514	agree
370	0	0	t370	Storm will affect Covid-19 vaccine delivery to over 6.1 million Australians .	0.043255118979698685	0.9551674978779401	0.00157738314236119	neutral
371	0	0	t371	Pfizer and BioNTech have produced one of the world's leading candidates for a coronavirus vaccine, and have become the first to report early results from their final study.    	0.006565614446741556	0.9856763676998819	0.007758017853376562	neutral
372	0	0	t372	The independent JCVI's advice on Covid-19 vaccine prioritisation was developed with the aim of preventing as many deaths as possible, with older age being the single greatest risk of death.	0.006361354706106081	0.9855502794120469	0.008088365881847014	neutral
373	0	0	t373	Pictured: Doreen Brown , 85 , receives the first of two Pfizer Covid-19 vaccinations at Guy 's Hospital , London , on December 8.	0.0025315638158793265	0.9914915750975343	0.005976861086586393	neutral
374	0	0	t374	RNA-based COVID vaccines have the potential to cause more disease than the epidemic of COVID-19.	0.9994695524851368	0.0003661401163235715	0.000164307398539554	disagree
375	0	0	t375	Employers may be at risk for workers compensation claims if employees are harmed by the vaccine and the employer has ordered it.	0.9981412081548661	0.0003831886335849478	0.0014756032115489691	disagree
376	0	0	t376	Loretto did get some good news recently, learning that Merck & Co. had selected it as a site for clinical trials of its coronavirus vaccine.	0.006711163197695371	0.9852653198040445	0.0080235169982601	neutral
377	0	0	t377	That 2,127,143 first doses of coronavirus vaccines from both Pfizer and Moderna  have been administered since early this month.	0.006822634386972186	0.9853504478946894	0.007826917718338369	neutral
378	0	0	t378	He's cautiously optimisticâ a coronavirus vaccine will provide some protection against SARS - CoV-2 and COVID-19, the illness it causes.	0.0025144775075320747	0.991281206033787	0.006204316458681017	neutral
379	0	0	t379	It works using an adenovirus-a virus best known for causing the common cold -as a vehicle to transport the coronavirus genetics into the body.	0.006776014146289986	0.985431811230822	0.007792174622888031	neutral
380	0	0	t380	In another day of Covid developments: Separate data shows two doses of Pfizer or Oxford vaccine give same protection against Covid as catching and recovering from the disease.	0.0040423176794942865	0.013476877497506244	0.9824808048229995	agree
381	0	0	t381	Mr Dowden was working closely with the Covid Certification Review, a cross-Government assessment of the practicality of issuing certificates confirming an individual's Covid test and vaccine status.	0.0025822704664009493	0.9912315192175345	0.006186210316064672	neutral
382	0	0	t382	The COVID vaccine could be ready for babies and children under 12 by early 2022.	0.006806322929002364	0.9854620969589392	0.007731580112058427	neutral
383	0	0	t383	That 78.7 per cent of Britons over the age of 80 have had a Covid vaccine as he confirmed 6.6  people have received their first dose.	0.0034079176967700617	0.9852465438442698	0.011345538458960068	neutral
384	0	0	t384	Blackouts in the state have affected freezers that contain COVID-19 vaccines Tuesday, according to Fox News.	0.04238127952871144	0.9560785465698012	0.0015401739014873714	neutral
385	0	0	t385	Unvaccinated Americans remain firm in their decision not to get a coronavirus vaccine.	0.9976696517836351	0.002023243866857439	0.00030710434950742413	disagree
386	0	0	t386	How the evidence plays out around the world about the emergence of other strains and variants of COVID-19 and the vaccine.	0.04159918450551397	0.9568684815848688	0.0015323339096170506	neutral
387	0	0	t387	British scientists are starting a study Thursday to find out if it's OK to mix and match COVID-19 vaccines.	0.0025065681255204276	0.991644113641594	0.0058493182328856015	neutral
388	0	0	t388	Its vaccine candidate is highly effective against the coronavirus.	0.011366568000866375	0.01808769644420293	0.9705457355549307	agree
389	0	0	t389	At least six have had adverse reactions to COVID-19 vaccine so far.	0.9995225266390368	0.00020854578287417337	0.0002689275780889843	disagree
390	0	0	t390	With the COVID-19 pandemic, vaccines are at the forefront of public health discussion.	0.006433838790861085	0.9857948096122852	0.007771351596853711	neutral
391	0	0	t391	Some employees will have immunity from the vaccine or from having had Covid-19, but won't mandate the vaccine for employees who don't.	0.04179011544991568	0.9565820229104277	0.0016278616396564638	neutral
392	0	0	t392	Coronavirus vaccine will take ' many months ' and ' there are no guarantees ' one can be found.	0.020902980308488143	0.9776857784952071	0.001411241196304797	neutral
393	0	0	t393	He intended to send Covid-19 vaccines to India.	0.0066582626602470435	0.9855323706644695	0.007809366675283501	neutral
